EventType,MR.GsmNcellBcc,MR.GsmNcellBcch,MR.GsmNcellCarrierRSSI,MR.GsmNcellNcc,MR.LteNcEarfcn,MR.LteNcPci,MR.LteNcRSRP,MR.LteNcRSRQ,MR.LteScCgi,MR.LteScEarfcn,MR.LteScPci,MR.LteScRSRP,MR.LteScRSRQ,MR.UtraCarrierRSSI,MR.UtraCellParameterId,MR.UtraCpichEcNo,MR.UtraCpichRSCP,MmeCode,MmeGroupId,MmeUeS1apId,TimeStamp,endTime,fileFormatVersion,id,jobid,period,reportTime,startTime
A3,NIL,NIL,NIL,NIL,1650,349,46,9,46000077256611,19650,350,46,11,NIL,NIL,NIL,NIL,206,39424,469769287,2017-11-06T01:21:44.511,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,7,46000077256611,19650,350,59,11,NIL,NIL,NIL,NIL,194,39424,352333904,2017-11-06T01:21:44.530,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,8,46000077256611,19650,350,60,12,NIL,NIL,NIL,NIL,194,39424,167813218,2017-11-06T01:21:44.553,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,7,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,436216109,2017-11-06T01:21:44.696,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,12,46000077256611,19650,350,50,8,NIL,NIL,NIL,NIL,194,39424,352347620,2017-11-06T01:21:44.994,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,13,46000077256611,19650,350,45,14,NIL,NIL,NIL,NIL,194,39424,469817941,2017-11-06T01:21:45.018,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,7,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,167820851,2017-11-06T01:21:45.078,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,49,11,46000077256611,19650,350,50,12,NIL,NIL,NIL,NIL,194,39424,469830748,2017-11-06T01:21:45.117,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,12,46000077256611,19650,350,42,15,NIL,NIL,NIL,NIL,194,39424,167777219,2017-11-06T01:21:45.219,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,10,46000077256611,19650,350,49,11,NIL,NIL,NIL,NIL,194,39424,167811836,2017-11-06T01:21:45.261,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,9,46000077256611,19650,350,59,12,NIL,NIL,NIL,NIL,194,39424,352351389,2017-11-06T01:21:45.379,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,11,46000077256611,19650,350,46,13,NIL,NIL,NIL,NIL,206,39424,469823678,2017-11-06T01:21:45.382,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,10,46000077256611,19650,350,60,11,NIL,NIL,NIL,NIL,194,39424,167799755,2017-11-06T01:21:45.425,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,8,46000077256611,19650,350,56,11,NIL,NIL,NIL,NIL,194,39424,436210655,2017-11-06T01:21:45.646,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,11,46000077256611,19650,350,45,10,NIL,NIL,NIL,NIL,194,39424,469834826,2017-11-06T01:21:45.887,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,10,46000077256611,19650,350,42,10,NIL,NIL,NIL,NIL,194,39424,167785300,2017-11-06T01:21:46.089,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,1,46000077256611,19650,350,54,11,NIL,NIL,NIL,NIL,194,39424,167792921,2017-11-06T01:21:46.109,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,5,46000077256611,19650,350,59,10,NIL,NIL,NIL,NIL,194,39424,352359597,2017-11-06T01:21:46.229,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,7,46000077256611,19650,350,46,9,NIL,NIL,NIL,NIL,210,39424,469782209,2017-11-06T01:21:46.258,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,5,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,202,39424,167791371,2017-11-06T01:21:46.271,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,6,46000077256611,19650,350,60,10,NIL,NIL,NIL,NIL,194,39424,167829290,2017-11-06T01:21:46.298,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,9,46000077256611,19650,350,51,10,NIL,NIL,NIL,NIL,194,39424,469807442,2017-11-06T01:21:46.412,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,4,46000077256611,19650,350,58,11,NIL,NIL,NIL,NIL,194,39424,1344,2017-11-06T01:21:46.455,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,7,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,436220422,2017-11-06T01:21:46.582,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,11,46000077256611,19650,350,50,8,NIL,NIL,NIL,NIL,194,39424,352384064,2017-11-06T01:21:46.636,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,12,46000077256611,19650,350,45,15,NIL,NIL,NIL,NIL,194,39424,469787930,2017-11-06T01:21:46.760,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,9,46000077256611,19650,350,42,14,NIL,NIL,NIL,NIL,198,39424,167819019,2017-11-06T01:21:46.950,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,6,46000077256611,19650,350,53,13,NIL,NIL,NIL,NIL,194,39424,167778267,2017-11-06T01:21:47.053,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,58,12,NIL,NIL,NIL,NIL,202,39424,352360708,2017-11-06T01:21:47.080,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,8,46000077256611,19650,350,46,12,NIL,NIL,NIL,NIL,194,39424,469762407,2017-11-06T01:21:47.125,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,7,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167776562,2017-11-06T01:21:47.167,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,8,46000077256611,19650,350,48,10,NIL,NIL,NIL,NIL,198,39424,167808528,2017-11-06T01:21:47.170,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,7,46000077256611,19650,350,56,13,NIL,NIL,NIL,NIL,194,39424,436210919,2017-11-06T01:21:47.522,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,9,46000077256611,19650,350,44,8,NIL,NIL,NIL,NIL,210,39424,469775870,2017-11-06T01:21:47.631,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,49,9,46000077256611,19650,350,51,12,NIL,NIL,NIL,NIL,206,39424,469813774,2017-11-06T01:21:47.668,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,4,46000077256611,19650,350,58,11,NIL,NIL,NIL,NIL,194,39424,436266745,2017-11-06T01:21:47.707,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,9,46000077256611,19650,350,42,8,NIL,NIL,NIL,NIL,194,39424,167788234,2017-11-06T01:21:47.784,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,58,10,NIL,NIL,NIL,NIL,194,39424,352374161,2017-11-06T01:21:47.930,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,3,46000077256611,19650,350,53,11,NIL,NIL,NIL,NIL,194,39424,167796899,2017-11-06T01:21:47.934,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,6,46000077256611,19650,350,46,8,NIL,NIL,NIL,NIL,194,39424,469834491,2017-11-06T01:21:47.997,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,8,46000077256611,19650,350,48,8,NIL,NIL,NIL,NIL,194,39424,167773580,2017-11-06T01:21:48.031,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,6,46000077256611,19650,350,60,8,NIL,NIL,NIL,NIL,194,39424,167797518,2017-11-06T01:21:48.040,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,11,46000077256611,19650,350,49,6,NIL,NIL,NIL,NIL,194,39424,352362528,2017-11-06T01:21:48.253,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,8,46000077256611,19650,350,56,15,NIL,NIL,NIL,NIL,194,39424,436237620,2017-11-06T01:21:48.460,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,14,46000077256611,19650,350,44,9,NIL,NIL,NIL,NIL,194,39424,469806011,2017-11-06T01:21:48.563,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,8,46000077256611,19650,350,58,12,NIL,NIL,NIL,NIL,194,39424,436233770,2017-11-06T01:21:48.593,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,58,12,NIL,NIL,NIL,NIL,194,39424,352365675,2017-11-06T01:21:48.788,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,10,46000077256611,19650,350,46,14,NIL,NIL,NIL,NIL,194,39424,469813519,2017-11-06T01:21:48.868,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,7,46000077256611,19650,350,53,14,NIL,NIL,NIL,NIL,194,39424,167781436,2017-11-06T01:21:48.908,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,9,46000077256611,19650,350,60,15,NIL,NIL,NIL,NIL,194,39424,167823447,2017-11-06T01:21:48.910,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,11,46000077256611,19650,350,51,13,NIL,NIL,NIL,NIL,194,39424,469835897,2017-11-06T01:21:48.926,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,10,46000077256611,19650,350,48,10,NIL,NIL,NIL,NIL,194,39424,167818676,2017-11-06T01:21:48.970,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,49,8,46000077256611,19650,350,51,12,NIL,NIL,NIL,NIL,198,39424,167823402,2017-11-06T01:21:49.261,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,56,16,NIL,NIL,NIL,NIL,194,39424,436268610,2017-11-06T01:21:49.414,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,15,46000077256611,19650,350,44,9,NIL,NIL,NIL,NIL,194,39424,469796814,2017-11-06T01:21:49.454,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,11,46000077256611,19650,350,57,13,NIL,NIL,NIL,NIL,194,39424,436270674,2017-11-06T01:21:49.475,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,10,46000077256611,19650,350,58,12,NIL,NIL,NIL,NIL,194,39424,352324097,2017-11-06T01:21:49.655,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,48,15,NIL,NIL,NIL,NIL,194,39424,469802066,2017-11-06T01:21:49.746,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,9,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167805003,2017-11-06T01:21:49.778,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,13,46000077256611,19650,350,49,8,NIL,NIL,NIL,NIL,194,39424,352356576,2017-11-06T01:21:49.875,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,7,46000077256611,19650,350,53,14,NIL,NIL,NIL,NIL,194,39424,167788382,2017-11-06T01:21:49.920,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,13,46000077256611,19650,350,47,10,NIL,NIL,NIL,NIL,194,39424,167835898,2017-11-06T01:21:49.920,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,15,46000077256611,19650,350,50,12,NIL,NIL,NIL,NIL,194,39424,469797378,2017-11-06T01:21:50.201,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,12,46000077256611,19650,350,42,17,NIL,NIL,NIL,NIL,194,39424,167819755,2017-11-06T01:21:50.284,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,13,46000077256611,19650,350,45,15,NIL,NIL,NIL,NIL,194,39424,469818162,2017-11-06T01:21:50.326,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,10,46000077256611,19650,350,56,16,NIL,NIL,NIL,NIL,194,39424,436232909,2017-11-06T01:21:50.345,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,10,46000077256611,19650,350,58,14,NIL,NIL,NIL,NIL,194,39424,436270501,2017-11-06T01:21:50.375,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,9,46000077256611,19650,350,58,13,NIL,NIL,NIL,NIL,194,39424,352332984,2017-11-06T01:21:50.499,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,10,46000077256611,19650,350,48,10,NIL,NIL,NIL,NIL,194,39424,469835596,2017-11-06T01:21:50.629,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,8,46000077256611,19650,350,60,12,NIL,NIL,NIL,NIL,194,39424,167785815,2017-11-06T01:21:50.650,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,10,46000077256611,19650,350,48,10,NIL,NIL,NIL,NIL,194,39424,167789954,2017-11-06T01:21:50.852,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,3,46000077256611,19650,350,54,12,NIL,NIL,NIL,NIL,194,39424,167811883,2017-11-06T01:21:51.092,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,10,46000077256611,19650,350,42,10,NIL,NIL,NIL,NIL,194,39424,167780546,2017-11-06T01:21:51.134,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,12,46000077256611,19650,350,45,7,NIL,NIL,NIL,NIL,194,39424,469828236,2017-11-06T01:21:51.215,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,3,46000077256611,19650,350,58,10,NIL,NIL,NIL,NIL,194,39424,436228348,2017-11-06T01:21:51.256,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,7,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,436255091,2017-11-06T01:21:51.307,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,6,46000077256611,19650,350,58,9,NIL,NIL,NIL,NIL,194,39424,352364606,2017-11-06T01:21:51.349,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,42,0,46000077256611,19650,350,45,9,NIL,NIL,NIL,NIL,194,39424,9875,2017-11-06T01:21:51.419,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,11,46000077256611,19650,350,50,9,NIL,NIL,NIL,NIL,202,39424,469784429,2017-11-06T01:21:51.458,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,49,7,46000077256611,19650,350,46,7,NIL,NIL,NIL,NIL,194,39424,469836768,2017-11-06T01:21:51.482,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,11,46000077256611,19650,350,50,6,NIL,NIL,NIL,NIL,194,39424,352368162,2017-11-06T01:21:51.493,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,6,46000077256611,19650,350,60,8,NIL,NIL,NIL,NIL,198,39424,167833217,2017-11-06T01:21:51.502,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,6,46000077256611,19650,350,49,7,NIL,NIL,NIL,NIL,194,39424,167805708,2017-11-06T01:21:51.806,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,2,46000077256611,19650,350,54,10,NIL,NIL,NIL,NIL,194,39424,167806274,2017-11-06T01:21:51.987,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,9,46000077256611,19650,350,42,10,NIL,NIL,NIL,NIL,194,39424,1591,2017-11-06T01:21:52.011,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,13,46000077256611,19650,350,45,10,NIL,NIL,NIL,NIL,194,39424,1592,2017-11-06T01:21:52.068,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,4,46000077256611,19650,350,57,9,NIL,NIL,NIL,NIL,194,39424,1593,2017-11-06T01:21:52.149,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,5,46000077256611,19650,350,59,8,NIL,NIL,NIL,NIL,194,39424,1595,2017-11-06T01:21:52.209,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,4,46000077256611,19650,350,57,9,NIL,NIL,NIL,NIL,194,39424,1596,2017-11-06T01:21:52.253,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,49,7,46000077256611,19650,350,46,5,NIL,NIL,NIL,NIL,194,39424,1598,2017-11-06T01:21:52.335,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,4,46000077256611,19650,350,60,7,NIL,NIL,NIL,NIL,194,39424,167774512,2017-11-06T01:21:52.356,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,9,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,469812377,2017-11-06T01:21:52.707,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,4,46000077256611,19650,350,49,6,NIL,NIL,NIL,NIL,194,39424,167831190,2017-11-06T01:21:52.856,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,9,46000077256611,19650,350,42,5,NIL,NIL,NIL,NIL,194,39424,167811138,2017-11-06T01:21:52.860,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,0,46000077256611,19650,350,54,8,NIL,NIL,NIL,NIL,194,39424,167784557,2017-11-06T01:21:52.959,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,12,46000077256611,19650,350,45,5,NIL,NIL,NIL,NIL,194,39424,469784998,2017-11-06T01:21:52.961,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
